Latitude;Longitude;Date;Source;Channel;Category;Merchants;Cards;Txs;Avg. amount;Max. amount;Min. amount;Std. amount;Peak day;Valley day;Peak hour;Valley hour
40,38;-3,62;2015-10;all;pos;es_photo;;;;;;;;;;;
40,38;-3,62;2015-10;all;pos;es_tobacconists;;;;;;;;;;;
40,38;-3,62;2015-10;all;pos;es_foodsme;;;;;;;;;;;
40,38;-3,62;2015-10;all;pos;es_fastfood;;;;;;;;;;;
40,38;-3,62;2015-10;all;pos;es_pharmacy;;;;;;;;;;;
40,38;-3,62;2015-10;all;pos;es_hospital;7;30;44;215,14159;2016,67;16,07;370,16;thursday;monday;19;9
40,38;-3,62;2015-10;all;pos;es_fashionsme;18;983;1117;47,25874;1157,9;1,15;85,59;thursday;wednesday;19;21
40,38;-3,62;2015-10;all;pos;es_goods;;;;;;;;;;;
40,38;-3,62;2015-10;all;pos;es_travelagency;;;;;;;;;;;
40,38;-3,62;2015-10;all;pos;es_floristssme;;;;;;;;;;;
40,38;-3,62;2015-10;all;pos;es_opticians;;;;;;;;;;;
40,38;-3,62;2015-10;all;pos;es_telephony;;;;;;;;;;;
40,38;-3,62;2015-10;all;pos;es_car;;;;;;;;;;;
40,38;-3,62;2015-10;all;pos;es_education;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_fastfood;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_tobacconists;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_bet;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_foodsme;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_pharmacy;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_others;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_goods;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_opticians;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_restaurant;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_fashionsme;4;847;956;44,56474;1157,9;1,15;85,65;thursday;wednesday;19;21
40,38;-3,62;2015-10;national;bbva_pos;es_shoe;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_hospital;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_drugstorebig;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_books;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_drugstoresme;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_beauty;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_sportandtoys;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_food;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_otherservices;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_health;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_fashion;5;1021;1153;40,95644;1157,9;1,15;78,63;saturday;wednesday;19;21
40,38;-3,62;2015-10;national;bbva_pos;es_wellnessandbeauty;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_sportsandtoys;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_contents;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_leisure;;;;;;;;;;;
40,38;-3,62;2015-10;national;bbva_pos;es_barsandrestaurants;;;;;;;;;;;
40,38;-3,62;2015-10;all;pos;all;109;5375;7951;35,61243;2016,67;1,15;61,24;saturday;wednesday;19;7
40,38;-3,62;2015-10;bbva;pos;es_books;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_leather;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_car;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_hospital;6;25;38;197,06711;2016,67;16,07;386,95;thursday;monday;19;9
40,38;-3,62;2015-10;bbva;pos;es_bet;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_supermarket;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_tobacconists;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_restaurant;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_drugstoresme;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_goods;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_beauty;5;40;41;31,5178;107,84;7,89;18,59;friday;tuesday;10;17
40,38;-3,62;2015-10;bbva;pos;es_drugstorebig;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_sportandtoys;5;77;80;40,10188;204,63;7,81;33,33;monday;wednesday;17;9
40,38;-3,62;2015-10;bbva;pos;es_photo;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_travelagency;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_homesme;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_floristssme;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_diysme;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_pharmacy;6;128;142;29,08761;480,8;1,88;44;friday;monday;19;0
40,38;-3,62;2015-10;bbva;pos;es_jewelry;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_opticians;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_cafe;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_shoe;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_telephony;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_foodsme;9;128;174;25,44397;121,29;3,36;19,17;thursday;wednesday;12;15
40,38;-3,62;2015-10;bbva;pos;es_others;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_fastfood;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_education;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_fashionsme;18;235;273;55,25333;690,6;1,15;75,16;thursday;wednesday;19;15
40,38;-3,62;2015-10;bbva;pos;es_techsme;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;all;106;1669;2688;36,18751;2016,67;1,15;75,93;thursday;wednesday;19;7
40,38;-3,62;2015-10;all;pos;es_otherservices;;;;;;;;;;;
40,38;-3,62;2015-10;all;pos;es_leisure;;;;;;;;;;;
40,38;-3,62;2015-10;all;pos;es_fashion;26;1219;1391;43,88746;1157,9;1,15;78;thursday;wednesday;19;21
40,38;-3,62;2015-10;all;pos;es_wellnessandbeauty;;;;;;;;;;;
40,38;-3,62;2015-10;all;pos;es_auto;;;;;;;;;;;
40,38;-3,62;2015-10;all;pos;es_travel;;;;;;;;;;;
40,38;-3,62;2015-10;all;pos;es_health;17;450;537;68,07767;2016,67;1,88;142,96;friday;sunday;19;0
40,38;-3,62;2015-10;all;pos;es_tech;;;;;;;;;;;
40,38;-3,62;2015-10;all;pos;es_home;7;97;104;41,46433;573,42;3,09;64,59;saturday;monday;12;14
40,38;-3,62;2015-10;all;pos;es_contents;;;;;;;;;;;
40,38;-3,62;2015-10;all;pos;es_food;11;926;1430;22,13734;132,93;1,64;16,71;thursday;sunday;12;21
40,38;-3,62;2015-10;all;pos;es_sportsandtoys;;;;;;;;;;;
40,38;-3,62;2015-10;all;pos;es_barsandrestaurants;8;791;1026;15,24287;478,62;1,35;19,23;friday;sunday;15;7
40,38;-3,62;2015-10;bbva;pos;es_tech;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_contents;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_auto;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_sportsandtoys;5;77;80;40,10188;204,63;7,81;33,33;monday;wednesday;17;9
40,38;-3,62;2015-10;bbva;pos;es_fashion;26;320;375;51,37131;690,6;1,15;67,65;thursday;wednesday;19;15
40,38;-3,62;2015-10;bbva;pos;es_health;16;177;212;73,29873;2016,67;1,88;183,77;friday;sunday;19;0
40,38;-3,62;2015-10;bbva;pos;es_food;11;271;481;20,49667;121,29;1,64;15,53;saturday;wednesday;12;21
40,38;-3,62;2015-10;bbva;pos;es_otherservices;8;285;475;43,07309;1113,8;2,22;67,78;saturday;sunday;12;8
40,38;-3,62;2015-10;bbva;pos;es_leisure;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_barsandrestaurants;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_home;7;97;104;41,46433;573,42;3,09;64,59;saturday;monday;12;14
40,38;-3,62;2015-10;bbva;pos;es_travel;;;;;;;;;;;
40,38;-3,62;2015-10;bbva;pos;es_wellnessandbeauty;9;135;153;31,18346;147,61;5,72;26,84;thursday;wednesday;11;9
40,38;-3,62;2015-10;national;bbva_pos;all;30;4176;5956;35,34889;1157,9;1,15;51;thursday;wednesday;19;1
40,38;-3,62;2015-10;foreign;bbva_pos;all;15;29;37;27,79135;138,95;3,09;32,7;monday;wednesday;17;10
40,395;-3,62;2015-10;foreign;bbva_pos;es_barsandrestaurants;;;;;;;;;;;
40,395;-3,62;2015-10;foreign;bbva_pos;es_restaurant;;;;;;;;;;;
40,395;-3,62;2015-10;all;pos;es_shoe;;;;;;;;;;;
40,395;-3,62;2015-10;all;pos;es_restaurant;;;;;;;;;;;
40,395;-3,62;2015-10;all;pos;es_techsme;;;;;;;;;;;
40,395;-3,62;2015-10;all;pos;es_foodsme;;;;;;;;;;;
40,395;-3,62;2015-10;all;pos;es_beauty;;;;;;;;;;;
40,395;-3,62;2015-10;all;pos;es_pharmacy;;;;;;;;;;;
40,395;-3,62;2015-10;national;bbva_pos;es_restaurant;;;;;;;;;;;
40,395;-3,62;2015-10;national;bbva_pos;es_beauty;;;;;;;;;;;
40,395;-3,62;2015-10;national;bbva_pos;es_wellnessandbeauty;;;;;;;;;;;
40,395;-3,62;2015-10;national;bbva_pos;es_barsandrestaurants;;;;;;;;;;;
40,395;-3,62;2015-10;all;pos;all;;;;;;;;;;;
40,395;-3,62;2015-10;bbva;pos;es_beauty;;;;;;;;;;;
40,395;-3,62;2015-10;bbva;pos;es_pharmacy;;;;;;;;;;;
40,395;-3,62;2015-10;bbva;pos;es_shoe;;;;;;;;;;;
40,395;-3,62;2015-10;bbva;pos;es_restaurant;;;;;;;;;;;
40,395;-3,62;2015-10;bbva;pos;es_foodsme;;;;;;;;;;;
40,395;-3,62;2015-10;bbva;pos;es_techsme;;;;;;;;;;;
40,395;-3,62;2015-10;bbva;pos;all;;;;;;;;;;;
40,395;-3,62;2015-10;all;pos;es_health;;;;;;;;;;;
40,395;-3,62;2015-10;all;pos;es_barsandrestaurants;;;;;;;;;;;
40,395;-3,62;2015-10;all;pos;es_fashion;;;;;;;;;;;
40,395;-3,62;2015-10;all;pos;es_wellnessandbeauty;;;;;;;;;;;
40,395;-3,62;2015-10;all;pos;es_food;;;;;;;;;;;
40,395;-3,62;2015-10;all;pos;es_tech;;;;;;;;;;;
40,395;-3,62;2015-10;bbva;pos;es_tech;;;;;;;;;;;
40,395;-3,62;2015-10;bbva;pos;es_health;;;;;;;;;;;
40,395;-3,62;2015-10;bbva;pos;es_wellnessandbeauty;;;;;;;;;;;
40,395;-3,62;2015-10;bbva;pos;es_barsandrestaurants;;;;;;;;;;;
40,395;-3,62;2015-10;bbva;pos;es_fashion;;;;;;;;;;;
40,395;-3,62;2015-10;bbva;pos;es_food;;;;;;;;;;;
40,395;-3,62;2015-10;national;bbva_pos;all;;;;;;;;;;;
40,395;-3,62;2015-10;foreign;bbva_pos;all;;;;;;;;;;;
40,4;-3,62;2015-10;foreign;bbva_pos;es_wellnessandbeauty;;;;;;;;;;;
40,4;-3,62;2015-10;foreign;bbva_pos;es_beauty;;;;;;;;;;;
40,4;-3,62;2015-10;all;pos;es_beauty;;;;;;;;;;;
40,4;-3,62;2015-10;all;pos;es_pharmacy;;;;;;;;;;;
40,4;-3,62;2015-10;all;pos;es_diysme;;;;;;;;;;;
40,4;-3,62;2015-10;all;pos;es_hospital;;;;;;;;;;;
40,4;-3,62;2015-10;all;pos;es_sportandtoys;;;;;;;;;;;
40,4;-3,62;2015-10;all;pos;es_foodsme;;;;;;;;;;;
40,4;-3,62;2015-10;national;bbva_pos;es_hospital;;;;;;;;;;;
40,4;-3,62;2015-10;national;bbva_pos;es_diysme;;;;;;;;;;;
40,4;-3,62;2015-10;national;bbva_pos;es_beauty;;;;;;;;;;;
40,4;-3,62;2015-10;national;bbva_pos;es_home;;;;;;;;;;;
40,4;-3,62;2015-10;national;bbva_pos;es_wellnessandbeauty;;;;;;;;;;;
40,4;-3,62;2015-10;national;bbva_pos;es_health;;;;;;;;;;;
40,4;-3,62;2015-10;all;pos;all;13;780;945;32,28692;558,85;1,72;38,8;saturday;sunday;19;9
40,4;-3,62;2015-10;bbva;pos;es_beauty;;;;;;;;;;;
40,4;-3,62;2015-10;bbva;pos;es_diysme;;;;;;;;;;;
40,4;-3,62;2015-10;bbva;pos;es_pharmacy;;;;;;;;;;;
40,4;-3,62;2015-10;bbva;pos;es_foodsme;;;;;;;;;;;
40,4;-3,62;2015-10;bbva;pos;es_hospital;3;34;41;99,33341;394,44;22,42;93,34;thursday;saturday;18;11
40,4;-3,62;2015-10;bbva;pos;es_sportandtoys;;;;;;;;;;;
40,4;-3,62;2015-10;bbva;pos;all;13;230;306;33,29912;394,44;1,72;47,08;thursday;sunday;18;21
40,4;-3,62;2015-10;all;pos;es_sportsandtoys;;;;;;;;;;;
40,4;-3,62;2015-10;all;pos;es_wellnessandbeauty;;;;;;;;;;;
40,4;-3,62;2015-10;all;pos;es_food;;;;;;;;;;;
40,4;-3,62;2015-10;all;pos;es_home;;;;;;;;;;;
40,4;-3,62;2015-10;all;pos;es_health;;;;;;;;;;;
40,4;-3,62;2015-10;bbva;pos;es_food;;;;;;;;;;;
40,4;-3,62;2015-10;bbva;pos;es_health;5;142;186;38,60199;394,44;1,72;56,92;thursday;tuesday;18;9
40,4;-3,62;2015-10;bbva;pos;es_wellnessandbeauty;;;;;;;;;;;
40,4;-3,62;2015-10;bbva;pos;es_sportsandtoys;;;;;;;;;;;
40,4;-3,62;2015-10;bbva;pos;es_home;;;;;;;;;;;
40,4;-3,62;2015-10;national;bbva_pos;all;;;;;;;;;;;
40,4;-3,62;2015-10;foreign;bbva_pos;all;;;;;;;;;;;
40,405;-3,62;2015-10;all;pos;es_insurance;;;;;;;;;;;
40,405;-3,62;2015-10;all;pos;es_shoe;;;;;;;;;;;
40,405;-3,62;2015-10;all;pos;es_bet;;;;;;;;;;;
40,405;-3,62;2015-10;all;pos;es_beauty;;;;;;;;;;;
40,405;-3,62;2015-10;all;pos;es_cafe;;;;;;;;;;;
40,405;-3,62;2015-10;all;pos;es_homesme;;;;;;;;;;;
40,405;-3,62;2015-10;national;bbva_pos;es_shoe;;;;;;;;;;;
40,405;-3,62;2015-10;national;bbva_pos;es_bet;;;;;;;;;;;
40,405;-3,62;2015-10;national;bbva_pos;es_leisure;;;;;;;;;;;
40,405;-3,62;2015-10;national;bbva_pos;es_fashion;;;;;;;;;;;
40,405;-3,62;2015-10;all;pos;all;6;99;112;47,17357;290,2;1;37,33;thursday;monday;19;14
40,405;-3,62;2015-10;bbva;pos;es_beauty;;;;;;;;;;;
40,405;-3,62;2015-10;bbva;pos;es_insurance;;;;;;;;;;;
40,405;-3,62;2015-10;bbva;pos;es_bet;;;;;;;;;;;
40,405;-3,62;2015-10;bbva;pos;es_shoe;;;;;;;;;;;
40,405;-3,62;2015-10;bbva;pos;es_homesme;;;;;;;;;;;
40,405;-3,62;2015-10;bbva;pos;es_cafe;;;;;;;;;;;
40,405;-3,62;2015-10;bbva;pos;all;6;28;36;55,42028;290,2;1;53,09;thursday;friday;10;16
40,405;-3,62;2015-10;all;pos;es_home;;;;;;;;;;;
40,405;-3,62;2015-10;all;pos;es_leisure;;;;;;;;;;;
40,405;-3,62;2015-10;all;pos;es_barsandrestaurants;;;;;;;;;;;
40,405;-3,62;2015-10;all;pos;es_wellnessandbeauty;;;;;;;;;;;
40,405;-3,62;2015-10;all;pos;es_otherservices;;;;;;;;;;;
40,405;-3,62;2015-10;all;pos;es_fashion;;;;;;;;;;;
40,405;-3,62;2015-10;bbva;pos;es_barsandrestaurants;;;;;;;;;;;
40,405;-3,62;2015-10;bbva;pos;es_otherservices;;;;;;;;;;;
40,405;-3,62;2015-10;bbva;pos;es_fashion;;;;;;;;;;;
40,405;-3,62;2015-10;bbva;pos;es_home;;;;;;;;;;;
40,405;-3,62;2015-10;bbva;pos;es_leisure;;;;;;;;;;;
40,405;-3,62;2015-10;bbva;pos;es_wellnessandbeauty;;;;;;;;;;;
40,405;-3,62;2015-10;national;bbva_pos;all;;;;;;;;;;;
40,415;-3,62;2015-10;all;pos;es_floristssme;;;;;;;;;;;
40,415;-3,62;2015-10;all;pos;all;;;;;;;;;;;
40,415;-3,62;2015-10;bbva;pos;es_floristssme;;;;;;;;;;;
40,415;-3,62;2015-10;bbva;pos;all;;;;;;;;;;;
40,415;-3,62;2015-10;all;pos;es_home;;;;;;;;;;;
40,415;-3,62;2015-10;bbva;pos;es_home;;;;;;;;;;;
40,42;-3,62;2015-10;foreign;bbva_pos;es_barsandrestaurants;;;;;;;;;;;
40,42;-3,62;2015-10;foreign;bbva_pos;es_restaurant;;;;;;;;;;;
40,42;-3,62;2015-10;all;pos;es_cafe;;;;;;;;;;;
40,42;-3,62;2015-10;all;pos;es_fastfood;;;;;;;;;;;
40,42;-3,62;2015-10;all;pos;es_car;;;;;;;;;;;
40,42;-3,62;2015-10;all;pos;es_techsme;;;;;;;;;;;
40,42;-3,62;2015-10;all;pos;es_hospital;;;;;;;;;;;
40,42;-3,62;2015-10;all;pos;es_beauty;3;24;26;33,37192;94,92;6,24;24,66;monday;tuesday;18;10
40,42;-3,62;2015-10;all;pos;es_restaurant;;;;;;;;;;;
40,42;-3,62;2015-10;all;pos;es_telephony;;;;;;;;;;;
40,42;-3,62;2015-10;all;pos;es_pharmacy;;;;;;;;;;;
40,42;-3,62;2015-10;all;pos;es_fashionsme;;;;;;;;;;;
40,42;-3,62;2015-10;all;pos;es_fashionbig;;;;;;;;;;;
40,42;-3,62;2015-10;all;pos;es_homesme;;;;;;;;;;;
40,42;-3,62;2015-10;national;bbva_pos;es_restaurant;;;;;;;;;;;
40,42;-3,62;2015-10;national;bbva_pos;es_techsme;;;;;;;;;;;
40,42;-3,62;2015-10;national;bbva_pos;es_barsandrestaurants;;;;;;;;;;;
40,42;-3,62;2015-10;national;bbva_pos;es_tech;;;;;;;;;;;
40,42;-3,62;2015-10;all;pos;all;20;724;824;45,49684;1460,11;2,53;96,73;friday;monday;16;1
40,42;-3,62;2015-10;bbva;pos;es_beauty;3;24;26;33,37192;94,92;6,24;24,66;monday;tuesday;18;10
40,42;-3,62;2015-10;bbva;pos;es_cafe;;;;;;;;;;;
40,42;-3,62;2015-10;bbva;pos;es_techsme;;;;;;;;;;;
40,42;-3,62;2015-10;bbva;pos;es_fastfood;;;;;;;;;;;
40,42;-3,62;2015-10;bbva;pos;es_fashionbig;;;;;;;;;;;
40,42;-3,62;2015-10;bbva;pos;es_pharmacy;;;;;;;;;;;
40,42;-3,62;2015-10;bbva;pos;es_hospital;;;;;;;;;;;
40,42;-3,62;2015-10;bbva;pos;es_homesme;;;;;;;;;;;
40,42;-3,62;2015-10;bbva;pos;es_restaurant;;;;;;;;;;;
40,42;-3,62;2015-10;bbva;pos;es_car;;;;;;;;;;;
40,42;-3,62;2015-10;bbva;pos;es_fashionsme;;;;;;;;;;;
40,42;-3,62;2015-10;bbva;pos;es_telephony;;;;;;;;;;;
40,42;-3,62;2015-10;bbva;pos;all;20;282;328;57,54149;1460,11;2,53;148,53;friday;monday;18;9
40,42;-3,62;2015-10;all;pos;es_wellnessandbeauty;3;24;26;33,37192;94,92;6,24;24,66;monday;tuesday;18;10
40,42;-3,62;2015-10;all;pos;es_barsandrestaurants;;;;;;;;;;;
40,42;-3,62;2015-10;all;pos;es_home;;;;;;;;;;;
40,42;-3,62;2015-10;all;pos;es_health;5;61;85;36,32;309,19;2,55;48,65;friday;tuesday;20;14
40,42;-3,62;2015-10;all;pos;es_auto;;;;;;;;;;;
40,42;-3,62;2015-10;all;pos;es_tech;;;;;;;;;;;
40,42;-3,62;2015-10;all;pos;es_fashion;;;;;;;;;;;
40,42;-3,62;2015-10;bbva;pos;es_barsandrestaurants;;;;;;;;;;;
40,42;-3,62;2015-10;bbva;pos;es_home;;;;;;;;;;;
40,42;-3,62;2015-10;bbva;pos;es_health;5;61;85;36,32;309,19;2,55;48,65;friday;tuesday;20;14
40,42;-3,62;2015-10;bbva;pos;es_auto;;;;;;;;;;;
40,42;-3,62;2015-10;bbva;pos;es_tech;;;;;;;;;;;
40,42;-3,62;2015-10;bbva;pos;es_wellnessandbeauty;3;24;26;33,37192;94,92;6,24;24,66;monday;tuesday;18;10
40,42;-3,62;2015-10;bbva;pos;es_fashion;;;;;;;;;;;
40,42;-3,62;2015-10;national;bbva_pos;all;;;;;;;;;;;
40,42;-3,62;2015-10;foreign;bbva_pos;all;;;;;;;;;;;
40,425;-3,62;2015-10;foreign;bbva_pos;es_otherservices;;;;;;;;;;;
40,425;-3,62;2015-10;foreign;bbva_pos;es_phonebooth;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_supermarket;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_fashionbig;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_sportandtoys;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_hospital;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_jewelry;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_restaurant;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_fashionsme;11;359;380;44,88129;348,64;3,19;42,85;saturday;sunday;13;22
40,425;-3,62;2015-10;all;pos;es_drugstoresme;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_diysme;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_books;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_foodsme;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_tobacconists;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_shoe;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_cafe;6;66;92;10,90435;107,74;1,24;13,26;thursday;saturday;15;17
40,425;-3,62;2015-10;all;pos;es_beauty;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_pharmacy;4;28;37;20,01946;63,02;6,08;13,12;friday;tuesday;11;9
40,425;-3,62;2015-10;all;pos;es_techbig;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_phonebooth;;;;;;;;;;;
40,425;-3,62;2015-10;national;bbva_pos;es_tobacconists;;;;;;;;;;;
40,425;-3,62;2015-10;national;bbva_pos;es_jewelry;;;;;;;;;;;
40,425;-3,62;2015-10;national;bbva_pos;es_phonebooth;;;;;;;;;;;
40,425;-3,62;2015-10;national;bbva_pos;es_fashion;;;;;;;;;;;
40,425;-3,62;2015-10;national;bbva_pos;es_otherservices;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;all;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;es_beauty;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;es_phonebooth;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;es_supermarket;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;es_techbig;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;es_shoe;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;es_foodsme;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;es_fashionsme;11;359;380;44,88129;348,64;3,19;42,85;saturday;sunday;13;22
40,425;-3,62;2015-10;bbva;pos;es_cafe;6;66;92;10,90435;107,74;1,24;13,26;thursday;saturday;15;17
40,425;-3,62;2015-10;bbva;pos;es_hospital;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;es_diysme;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;es_fashionbig;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;es_drugstoresme;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;es_pharmacy;4;28;37;20,01946;63,02;6,08;13,12;friday;tuesday;11;9
40,425;-3,62;2015-10;bbva;pos;es_books;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;es_sportandtoys;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;es_restaurant;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;es_tobacconists;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;all;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_food;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_otherservices;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_tech;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_home;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_sportsandtoys;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_contents;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_barsandrestaurants;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_health;5;29;38;20,57579;63,02;6,08;13,38;friday;tuesday;11;9
40,425;-3,62;2015-10;all;pos;es_wellnessandbeauty;;;;;;;;;;;
40,425;-3,62;2015-10;all;pos;es_fashion;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;es_health;5;29;38;20,57579;63,02;6,08;13,38;friday;tuesday;11;9
40,425;-3,62;2015-10;bbva;pos;es_otherservices;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;es_food;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;es_tech;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;es_fashion;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;es_contents;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;es_wellnessandbeauty;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;es_sportsandtoys;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;es_barsandrestaurants;;;;;;;;;;;
40,425;-3,62;2015-10;bbva;pos;es_home;;;;;;;;;;;
40,425;-3,62;2015-10;national;bbva_pos;all;;;;;;;;;;;
40,425;-3,62;2015-10;foreign;bbva_pos;all;;;;;;;;;;;
40,43;-3,62;2015-10;all;pos;es_cafe;;;;;;;;;;;
40,43;-3,62;2015-10;all;pos;es_hospital;;;;;;;;;;;
40,43;-3,62;2015-10;all;pos;es_supermarket;;;;;;;;;;;
40,43;-3,62;2015-10;all;pos;es_pharmacy;;;;;;;;;;;
40,43;-3,62;2015-10;all;pos;all;6;22;40;23,59525;304,58;4,04;47,97;monday;tuesday;18;9
40,43;-3,62;2015-10;bbva;pos;es_supermarket;;;;;;;;;;;
40,43;-3,62;2015-10;bbva;pos;es_pharmacy;;;;;;;;;;;
40,43;-3,62;2015-10;bbva;pos;es_cafe;;;;;;;;;;;
40,43;-3,62;2015-10;bbva;pos;es_hospital;;;;;;;;;;;
40,43;-3,62;2015-10;bbva;pos;all;6;22;40;23,59525;304,58;4,04;47,97;monday;tuesday;18;9
40,43;-3,62;2015-10;all;pos;es_barsandrestaurants;;;;;;;;;;;
40,43;-3,62;2015-10;all;pos;es_health;3;10;15;19,148;98,22;4,04;23,58;monday;tuesday;18;9
40,43;-3,62;2015-10;all;pos;es_food;;;;;;;;;;;
